Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_2repeat	0.05	0.5027	0.3955	0.1149	0.0081	0.3391	0.8099	0.4781	0.3334	0.443	0.0275	0.0019	0.5721	0.0146	0.0	0.634	0.0142	0.0
15perc_5repeat	0.1	0.3006	0.6626	0.0459	0.0032	0.0439	0.0213	0.0287	0.6703	0.6294	0.0445	0.0031	0.6636	0.0066	0.0	0.3849	0.0083	0.0
100perc_5repeat	0.05	0.5463	0.3776	0.1031	0.0073	0.3234	0.8606	0.4701	0.3328	0.386	0.0589	0.0042	0.4885	0.0167	0.0	0.6414	0.0165	0.0
80perc_2repeat	0.05	0.3953	0.4953	0.1539	0.0109	0.2829	0.5111	0.3642	0.4863	0.4925	0.0352	0.0025	0.5605	0.0102	0.0	0.5552	0.0124	0.0
70perc_5repeat	0.05	0.3957	0.4557	0.1487	0.0105	0.3077	0.6294	0.4133	0.3419	0.4804	0.032	0.0023	0.5071	0.0082	0.0	0.5389	0.0087	0.0
70perc_2repeat	0.05	0.3526	0.5396	0.1518	0.0107	0.2516	0.3805	0.3029	0.6574	0.5161	0.0366	0.0026	0.5466	0.0097	0.0	0.515	0.0112	0.0
30perc_2repeat	0.05	0.3316	0.5962	0.1284	0.0091	0.1254	0.2061	0.1559	0.6672	0.6016	0.065	0.0046	0.5896	0.0115	0.0	0.4202	0.0124	0.0
15perc_2repeat	0.05	0.328	0.6163	0.1152	0.0081	0.0921	0.1514	0.1145	0.6689	0.6361	0.0747	0.0053	0.6209	0.0137	0.0	0.3851	0.015	0.0
30perc_10repeat	0.1	0.2841	0.6521	0.0715	0.0051	0.0357	0.048	0.0409	0.6703	0.5797	0.0293	0.0021	0.5929	0.0043	0.0	0.4204	0.0052	0.0
80perc_10repeat	0.05	0.4891	0.3919	0.1205	0.0085	0.3273	0.8232	0.4684	0.3323	0.4277	0.039	0.0028	0.4486	0.0081	0.0	0.5797	0.0099	0.0
15perc_10repeat	0.1	0.3028	0.6616	0.0522	0.0037	0.021	0.0246	0.0226	0.6703	0.6252	0.0403	0.0029	0.653	0.0055	0.0	0.3986	0.0073	0.0
40perc_10repeat	0.1	0.2709	0.6414	0.09	0.0064	0.0842	0.0834	0.0838	0.6685	0.551	0.0251	0.0018	0.5648	0.0036	0.0	0.4555	0.0039	0.0
60perc_10repeat	0.05	0.3605	0.457	0.1545	0.0109	0.3087	0.6224	0.4127	0.339	0.486	0.0247	0.0017	0.4862	0.0057	0.0	0.5171	0.0057	0.0
30perc_5repeat	0.05	0.3155	0.6085	0.1216	0.0086	0.0975	0.1704	0.124	0.6686	0.5882	0.0528	0.0037	0.5871	0.0098	0.0	0.3969	0.0115	0.0
40perc_5repeat	0.05	0.3162	0.5997	0.1303	0.0092	0.1561	0.2028	0.1764	0.6672	0.5605	0.0439	0.0031	0.5707	0.0094	0.0	0.4375	0.0105	0.0
70perc_10repeat	0.05	0.4311	0.4131	0.1381	0.0098	0.3201	0.7572	0.45	0.3328	0.4629	0.03	0.0021	0.4754	0.0067	0.0	0.5477	0.007	0.0
30perc_10repeat	0.05	0.3173	0.6119	0.1197	0.0085	0.0745	0.1585	0.1013	0.6689	0.5871	0.0498	0.0035	0.5912	0.0089	0.0	0.3958	0.0095	0.0
15perc_10repeat	0.05	0.3248	0.6233	0.1073	0.0076	0.0831	0.1298	0.1013	0.6689	0.6359	0.0634	0.0045	0.6433	0.0132	0.0	0.359	0.0145	0.0
50perc_2repeat	0.1	0.2863	0.6332	0.1024	0.0072	0.1225	0.1083	0.115	0.6685	0.5544	0.0344	0.0024	0.581	0.0054	0.0	0.4647	0.0063	0.0
50perc_5repeat	0.1	0.2799	0.5927	0.1354	0.0096	0.1934	0.222	0.2067	0.6667	0.5269	0.025	0.0018	0.5411	0.004	0.0	0.4845	0.0047	0.0
50perc_10repeat	0.1	0.2665	0.5794	0.1385	0.0098	0.2628	0.268	0.2654	0.6636	0.5152	0.018	0.0013	0.5223	0.0028	0.0	0.4942	0.0032	0.0
5perc_10repeat	0.05	0.3363	0.6242	0.1077	0.0076	0.087	0.1274	0.1034	0.6689	0.6686	0.0764	0.0054	0.6623	0.0158	0.0	0.32	0.02	0.0
50perc_2repeat	0.05	0.3144	0.6111	0.1201	0.0085	0.1177	0.1669	0.1381	0.6687	0.5645	0.0483	0.0034	0.5845	0.0096	0.0	0.4534	0.0119	0.0
5perc_2repeat	0.1	0.3116	0.6619	0.0488	0.0035	0.0448	0.0228	0.0302	0.6703	0.6643	0.0554	0.0039	0.7001	0.0076	0.0	0.3747	0.0118	0.0
40perc_2repeat	0.1	0.2863	0.653	0.0693	0.0049	0.0691	0.0491	0.0574	0.6685	0.5819	0.0376	0.0027	0.6068	0.0058	0.0	0.4384	0.0063	0.0
40perc_5repeat	0.1	0.283	0.6473	0.0819	0.0058	0.0776	0.0649	0.0707	0.6699	0.5629	0.0292	0.0021	0.5852	0.0041	0.0	0.4501	0.0051	0.0
30perc_2repeat	0.1	0.2963	0.6523	0.0687	0.0049	0.0398	0.0463	0.0428	0.6685	0.6096	0.0427	0.003	0.6295	0.0061	0.0	0.4138	0.0077	0.0
100perc_10repeat	0.05	0.5691	0.3667	0.0893	0.0063	0.3328	0.8939	0.485	0.3311	0.3563	0.0654	0.0046	0.4235	0.0189	0.0	0.6631	0.0169	0.0
5perc_10repeat	0.1	0.3073	0.6631	0.0462	0.0033	0.0414	0.0192	0.0262	0.6703	0.656	0.0468	0.0033	0.6872	0.0079	0.0	0.3792	0.0109	0.0
90perc_10repeat	0.05	0.5121	0.3873	0.1155	0.0082	0.3243	0.836	0.4674	0.3328	0.3994	0.0541	0.0038	0.4434	0.0113	0.0	0.6127	0.0123	0.0
5perc_5repeat	0.05	0.3283	0.6281	0.1018	0.0072	0.0903	0.1168	0.1019	0.6689	0.6618	0.0768	0.0054	0.6511	0.0155	0.0	0.3349	0.0177	0.0
40perc_2repeat	0.05	0.3241	0.5986	0.1266	0.009	0.1158	0.1999	0.1467	0.6672	0.5848	0.0567	0.004	0.5821	0.0113	0.0	0.4131	0.0119	0.0
60perc_2repeat	0.05	0.3408	0.5619	0.147	0.0104	0.1775	0.3097	0.2256	0.6638	0.5356	0.041	0.0029	0.5553	0.0095	0.0	0.4848	0.0112	0.0
5perc_2repeat	0.05	0.3314	0.6332	0.0974	0.0069	0.0708	0.103	0.0839	0.6689	0.6639	0.0833	0.0059	0.6975	0.0149	0.0	0.4031	0.0172	0.0
15perc_5repeat	0.05	0.3185	0.6277	0.0989	0.007	0.094	0.1147	0.1033	0.6689	0.6365	0.0645	0.0046	0.6307	0.0136	0.0	0.3557	0.0141	0.0
50perc_10repeat	0.05	0.3055	0.5517	0.1505	0.0106	0.2081	0.3439	0.2593	0.6655	0.5208	0.0251	0.0018	0.5232	0.0065	0.0	0.4784	0.0069	0.0
40perc_10repeat	0.05	0.2957	0.5989	0.1292	0.0091	0.1434	0.2011	0.1674	0.6676	0.5491	0.0356	0.0025	0.5463	0.0073	0.0	0.4543	0.0074	0.0
60perc_5repeat	0.05	0.3326	0.5345	0.1531	0.0108	0.2632	0.394	0.3156	0.6465	0.5057	0.0315	0.0022	0.5189	0.0072	0.0	0.5083	0.0074	0.0
50perc_5repeat	0.05	0.3301	0.5439	0.1555	0.011	0.1868	0.3598	0.2459	0.6646	0.5341	0.0365	0.0026	0.5301	0.0086	0.0	0.4753	0.0086	0.0
5perc_2repeat	0.2	0.3114	0.671	0.0096	0.0007	0.0061	0.0002	0.0004	0.6694	0.6599	0.0376	0.0027	0.7089	0.0042	0.0	0.3922	0.0062	0.0
15perc_2repeat	0.2	0.3048	0.6713	0.0104	0.0007	0.0021	0.0	0.0001	0.6714	0.6375	0.0351	0.0025	0.6721	0.0039	0.0	0.3865	0.0055	0.0
30perc_2repeat	0.2	0.2921	0.67	0.0207	0.0015	0.0134	0.006	0.0083	0.6714	0.6002	0.0299	0.0021	0.6324	0.0035	0.0	0.4141	0.0043	0.0
5perc_5repeat	0.2	0.3124	0.6703	0.0089	0.0006	0.001	0.0	0.0	0.6694	0.659	0.0334	0.0024	0.7079	0.0039	0.0	0.3841	0.0058	0.0
60perc_2repeat	0.1	0.2911	0.6105	0.1218	0.0086	0.2014	0.1742	0.1868	0.6667	0.5312	0.0291	0.0021	0.5706	0.0051	0.0	0.5056	0.0062	0.0
15perc_5repeat	0.2	0.3052	0.6705	0.0092	0.0006	0.0014	0.0	0.0	0.6714	0.6313	0.0301	0.0021	0.6667	0.0032	0.0	0.3914	0.0043	0.0
80perc_2repeat	0.1	0.3792	0.4725	0.1554	0.011	0.3447	0.5847	0.4337	0.3581	0.4891	0.0204	0.0014	0.5471	0.0062	0.0	0.5649	0.007	0.0
90perc_2repeat	0.1	0.4746	0.387	0.1155	0.0082	0.3356	0.8343	0.4787	0.3347	0.4694	0.0221	0.0016	0.5639	0.0063	0.0	0.6131	0.007	0.0
70perc_2repeat	0.1	0.3316	0.5561	0.1524	0.0108	0.2867	0.3335	0.3084	0.663	0.512	0.027	0.0019	0.5668	0.0055	0.0	0.5449	0.0063	0.0
100perc_2repeat	0.1	0.5508	0.3425	0.0549	0.0039	0.3294	0.9604	0.4906	0.3305	0.4434	0.0182	0.0013	0.5699	0.008	0.0	0.6547	0.0077	0.0
30perc_5repeat	0.2	0.2838	0.6683	0.0274	0.0019	0.0094	0.006	0.0073	0.6694	0.5857	0.0239	0.0017	0.6092	0.0029	0.0	0.4248	0.0029	0.0
60perc_5repeat	0.1	0.3112	0.5104	0.1578	0.0112	0.3184	0.4762	0.3816	0.5528	0.5014	0.021	0.0015	0.5184	0.0033	0.0	0.5188	0.004	0.0
70perc_5repeat	0.1	0.4179	0.4041	0.1305	0.0092	0.3397	0.7977	0.4765	0.3364	0.4722	0.0238	0.0017	0.5099	0.0041	0.0	0.5676	0.0043	0.0
90perc_5repeat	0.1	0.5528	0.3499	0.0753	0.0053	0.334	0.9457	0.4936	0.3315	0.4162	0.0288	0.002	0.4827	0.0063	0.0	0.6385	0.0067	0.0
80perc_5repeat	0.1	0.4871	0.364	0.0996	0.007	0.3301	0.9035	0.4836	0.3297	0.4485	0.0258	0.0018	0.4968	0.0045	0.0	0.5938	0.0051	0.0
100perc_5repeat	0.1	0.5908	0.3435	0.0653	0.0046	0.3298	0.9579	0.4906	0.3297	0.3884	0.0396	0.0028	0.5039	0.0094	0.0	0.6946	0.0083	0.0
80perc_10repeat	0.1	0.5361	0.3425	0.0627	0.0044	0.3272	0.9629	0.4884	0.3297	0.4255	0.03	0.0021	0.4576	0.0043	0.0	0.6084	0.0049	0.0
90perc_10repeat	0.1	0.5943	0.3371	0.0473	0.0033	0.3342	0.98	0.4984	0.3297	0.3923	0.0334	0.0024	0.4504	0.0063	0.0	0.6697	0.0057	0.0
70perc_10repeat	0.1	0.4648	0.3591	0.0901	0.0064	0.3326	0.9169	0.4882	0.3303	0.4561	0.0205	0.0015	0.4716	0.0034	0.0	0.5657	0.0037	0.0
60perc_10repeat	0.1	0.3419	0.4229	0.1381	0.0098	0.3351	0.7285	0.4591	0.338	0.4858	0.0178	0.0013	0.4954	0.003	0.0	0.5256	0.0029	0.0
5perc_10repeat	0.2	0.3103	0.6714	0.0093	0.0007	0.0003	0.0	0.0	0.6714	0.6543	0.0342	0.0024	0.7007	0.0038	0.0	0.3808	0.0053	0.0
15perc_10repeat	0.2	0.2999	0.6716	0.0096	0.0007	0.0056	0.0009	0.0015	0.6714	0.6224	0.0305	0.0022	0.6549	0.0032	0.0	0.3961	0.0043	0.0
100perc_10repeat	0.1	0.6199	0.336	0.0439	0.0031	0.3336	0.9817	0.498	0.3297	0.3591	0.0471	0.0033	0.468	0.0108	0.0	0.7233	0.0074	0.0
30perc_10repeat	0.2	0.2783	0.6686	0.0264	0.0019	0.0086	0.0068	0.0076	0.6714	0.5779	0.021	0.0015	0.5964	0.0025	0.0	0.4291	0.0027	0.0
40perc_2repeat	0.2	0.2859	0.6625	0.051	0.0036	0.04	0.0233	0.0294	0.6694	0.5797	0.0272	0.0019	0.6117	0.003	0.0	0.4448	0.0039	0.0
40perc_5repeat	0.2	0.2682	0.6669	0.0263	0.0019	0.0274	0.0101	0.0148	0.6694	0.5599	0.0205	0.0014	0.5816	0.0025	0.0	0.4494	0.0024	0.0
50perc_2repeat	0.2	0.2718	0.6684	0.0203	0.0014	0.056	0.0064	0.0115	0.6694	0.5611	0.0231	0.0016	0.5951	0.003	0.0	0.4653	0.0033	0.0
40perc_10repeat	0.2	0.2489	0.6698	0.023	0.0016	0.0569	0.0079	0.0138	0.6714	0.5464	0.0153	0.0011	0.5571	0.0017	0.0	0.4593	0.0022	0.0
50perc_5repeat	0.2	0.2474	0.6478	0.0783	0.0055	0.1718	0.0739	0.1033	0.6688	0.5287	0.0162	0.0011	0.5511	0.0021	0.0	0.485	0.0023	0.0
5perc_2repeat	0.25	0.3146	0.6698	0.0112	0.0008	0.0062	0.0002	0.0003	0.6688	0.6632	0.0332	0.0023	0.716	0.0034	0.0	0.385	0.0055	0.0
15perc_2repeat	0.25	0.3059	0.6713	0.0112	0.0008	0.0008	0.0	0.0	0.671	0.6359	0.0298	0.0021	0.6764	0.0033	0.0	0.3995	0.0043	0.0
5perc_5repeat	0.25	0.3099	0.6726	0.0112	0.0008	0.0053	0.0001	0.0002	0.6731	0.6537	0.0319	0.0023	0.7029	0.0033	0.0	0.3911	0.0053	0.0
30perc_2repeat	0.25	0.2935	0.6716	0.0109	0.0008	0.0036	0.0	0.0001	0.671	0.602	0.0259	0.0018	0.6332	0.0026	0.0	0.4151	0.0036	0.0
40perc_2repeat	0.25	0.2827	0.6677	0.03	0.0021	0.0197	0.0094	0.0128	0.671	0.5802	0.0222	0.0016	0.611	0.0028	0.0	0.4455	0.0032	0.0
50perc_2repeat	0.25	0.2697	0.6653	0.04	0.0028	0.0784	0.0163	0.027	0.6688	0.5571	0.0212	0.0015	0.5918	0.0023	0.0	0.4768	0.0029	0.0
60perc_2repeat	0.25	0.2511	0.6571	0.0607	0.0043	0.2319	0.0583	0.0932	0.6701	0.5331	0.0179	0.0013	0.5721	0.0023	0.0	0.5079	0.0025	0.0
15perc_5repeat	0.25	0.3066	0.6703	0.0113	0.0008	0.0054	0.0	0.0001	0.6699	0.6317	0.0277	0.002	0.6723	0.0028	0.0	0.3934	0.0037	0.0
80perc_2repeat	0.25	0.3491	0.4695	0.1459	0.0103	0.3761	0.6623	0.4797	0.3842	0.4887	0.0139	0.001	0.5602	0.0025	0.0	0.5834	0.0028	0.0
70perc_2repeat	0.25	0.254	0.6287	0.0945	0.0067	0.3838	0.1758	0.2412	0.6638	0.5123	0.0153	0.0011	0.5703	0.002	0.0	0.5428	0.0026	0.0
30perc_5repeat	0.25	0.2865	0.6707	0.0105	0.0007	0.0073	0.0011	0.0019	0.671	0.5864	0.0203	0.0014	0.6128	0.0023	0.0	0.4242	0.0027	0.0
40perc_5repeat	0.25	0.2627	0.6711	0.0118	0.0008	0.0228	0.0029	0.0052	0.6731	0.5561	0.0168	0.0012	0.5785	0.0019	0.0	0.4543	0.0023	0.0
50perc_5repeat	0.25	0.2426	0.6549	0.0664	0.0047	0.1686	0.0549	0.0829	0.6703	0.5298	0.0158	0.0011	0.5499	0.0018	0.0	0.4854	0.002	0.0
60perc_2repeat	0.2	0.2617	0.6556	0.0644	0.0046	0.1933	0.0567	0.0877	0.6698	0.5368	0.02	0.0014	0.5793	0.0026	0.0	0.5024	0.0034	0.0
70perc_5repeat	0.25	0.413	0.3538	0.071	0.005	0.3362	0.9439	0.4958	0.336	0.4726	0.013	0.0009	0.5043	0.0019	0.0	0.5636	0.0021	0.0
60perc_5repeat	0.25	0.272	0.5269	0.1519	0.0107	0.3691	0.4626	0.4106	0.6357	0.5009	0.0139	0.001	0.525	0.0017	0.0	0.5255	0.0018	0.0
80perc_5repeat	0.25	0.5266	0.3304	0.0162	0.0011	0.3286	0.9966	0.4942	0.33	0.4438	0.0154	0.0011	0.4959	0.002	0.0	0.6063	0.0023	0.0
5perc_10repeat	0.25	0.3115	0.6714	0.01	0.0007	0.0	0.0	0.0	0.671	0.6554	0.0282	0.002	0.7063	0.0033	0.0	0.3975	0.0044	0.0
70perc_2repeat	0.2	0.2755	0.6047	0.1238	0.0088	0.3304	0.2197	0.2639	0.664	0.5136	0.0202	0.0014	0.5651	0.0026	0.0	0.5348	0.0035	0.0
80perc_2repeat	0.2	0.3509	0.481	0.1561	0.011	0.3769	0.5957	0.4617	0.3907	0.4911	0.016	0.0011	0.5594	0.003	0.0	0.5774	0.0038	0.0
90perc_2repeat	0.2	0.4814	0.351	0.0634	0.0045	0.3342	0.9482	0.4942	0.3352	0.4671	0.0147	0.001	0.5578	0.0036	0.0	0.6157	0.004	0.0
60perc_5repeat	0.2	0.28	0.5114	0.151	0.0107	0.3591	0.4982	0.4174	0.5388	0.4989	0.0143	0.001	0.5239	0.0021	0.0	0.525	0.0022	0.0
15perc_10repeat	0.25	0.3022	0.6714	0.0118	0.0008	0.0026	0.0006	0.001	0.671	0.6236	0.0275	0.0019	0.6599	0.0029	0.0	0.3991	0.0038	0.0
80perc_5repeat	0.2	0.5301	0.3358	0.0405	0.0029	0.3314	0.9851	0.496	0.331	0.4436	0.0191	0.0014	0.4988	0.0027	0.0	0.611	0.003	0.0
70perc_5repeat	0.2	0.4158	0.3683	0.0949	0.0067	0.3357	0.9038	0.4896	0.3366	0.4716	0.0156	0.0011	0.5046	0.0023	0.0	0.5639	0.0024	0.0
30perc_10repeat	0.25	0.2796	0.6698	0.0142	0.001	0.0086	0.002	0.0033	0.6698	0.5783	0.0188	0.0013	0.5986	0.0021	0.0	0.43	0.0025	0.0
40perc_10repeat	0.25	0.2513	0.6696	0.0268	0.0019	0.0382	0.0055	0.0096	0.6699	0.547	0.0133	0.0009	0.5609	0.0017	0.0	0.4584	0.0017	0.0
50perc_10repeat	0.25	0.2342	0.6343	0.0883	0.0062	0.2878	0.118	0.1674	0.6644	0.5176	0.0118	0.0008	0.5286	0.0013	0.0	0.4928	0.0014	0.0
100perc_2repeat	0.2	0.5727	0.3328	0.0109	0.0008	0.3296	0.9917	0.4948	0.3326	0.4424	0.0128	0.0009	0.5753	0.0046	0.0	0.6705	0.0044	0.0
60perc_10repeat	0.25	0.3316	0.3767	0.1033	0.0073	0.3368	0.8732	0.4861	0.3342	0.4847	0.0109	0.0008	0.4978	0.0013	0.0	0.5314	0.0014	0.0
70perc_10repeat	0.25	0.4796	0.3301	0.0112	0.0008	0.3297	0.999	0.4958	0.3302	0.4541	0.013	0.0009	0.475	0.0015	0.0	0.5723	0.0017	0.0
90perc_5repeat	0.2	0.5868	0.3305	0.0096	0.0007	0.3299	0.9979	0.4958	0.3306	0.4138	0.0221	0.0016	0.4913	0.0032	0.0	0.6541	0.0038	0.0
80perc_10repeat	0.25	0.5632	0.3278	0.0098	0.0007	0.3277	1.0	0.4937	0.3269	0.4245	0.0152	0.0011	0.4567	0.002	0.0	0.6135	0.0023	0.0
100perc_5repeat	0.2	0.6157	0.3333	0.0272	0.0019	0.3315	0.995	0.4973	0.3306	0.3822	0.0239	0.0017	0.4977	0.0046	0.0	0.7046	0.0041	0.0
50perc_10repeat	0.2	0.2389	0.6198	0.1029	0.0073	0.2767	0.1562	0.1997	0.6633	0.5172	0.013	0.0009	0.5282	0.0016	0.0	0.4925	0.0017	0.0
70perc_10repeat	0.2	0.4756	0.3327	0.0281	0.002	0.33	0.9931	0.4954	0.3306	0.4552	0.0142	0.001	0.4731	0.0018	0.0	0.5693	0.0022	0.0
60perc_10repeat	0.2	0.326	0.4044	0.126	0.0089	0.3387	0.7947	0.475	0.3389	0.486	0.0125	0.0009	0.5004	0.0016	0.0	0.5286	0.0018	0.0
80perc_10repeat	0.2	0.5651	0.3291	0.0092	0.0007	0.329	0.9998	0.4951	0.3286	0.4222	0.0191	0.0014	0.461	0.0025	0.0	0.6174	0.0027	0.0
90perc_10repeat	0.2	0.6033	0.3309	0.0275	0.0019	0.3281	0.9949	0.4935	0.33	0.3935	0.0252	0.0018	0.4513	0.0037	0.0	0.6613	0.0033	0.0
90perc_2repeat	0.25	0.4849	0.3511	0.0529	0.0037	0.3347	0.9569	0.496	0.339	0.4651	0.0123	0.0009	0.5626	0.0028	0.0	0.6238	0.0032	0.0
90perc_5repeat	0.25	0.5838	0.329	0.0113	0.0008	0.3287	0.999	0.4946	0.329	0.4154	0.019	0.0013	0.4891	0.0029	0.0	0.6499	0.0032	0.0
100perc_2repeat	0.25	0.5674	0.3351	0.0121	0.0009	0.3306	0.9883	0.4955	0.335	0.4417	0.0108	0.0008	0.5748	0.0035	0.0	0.673	0.0035	0.0
90perc_10repeat	0.25	0.6056	0.3288	0.0113	0.0008	0.3288	0.9999	0.4948	0.329	0.3927	0.0225	0.0016	0.4504	0.0028	0.0	0.6624	0.0028	0.0
100perc_5repeat	0.25	0.6147	0.329	0.0118	0.0008	0.3287	0.9989	0.4946	0.3309	0.3868	0.0239	0.0017	0.4924	0.0039	0.0	0.6935	0.0037	0.0
5perc_2repeat	0.3	0.3123	0.6712	0.0126	0.0009	0.0	0.0	0.0	0.6705	0.6595	0.0279	0.002	0.7085	0.003	0.0	0.393	0.0041	0.0
15perc_2repeat	0.3	0.309	0.6702	0.0132	0.0009	0.001	0.0	0.0	0.6694	0.6401	0.0268	0.0019	0.6833	0.0026	0.0	0.399	0.0036	0.0
30perc_2repeat	0.3	0.294	0.6724	0.0132	0.0009	0.0098	0.0002	0.0004	0.6705	0.6028	0.0251	0.0018	0.6381	0.0024	0.0	0.4211	0.0033	0.0
5perc_5repeat	0.3	0.3138	0.6704	0.0113	0.0008	0.0	0.0	0.0	0.6705	0.6586	0.0251	0.0018	0.7105	0.0028	0.0	0.3859	0.004	0.0
40perc_2repeat	0.3	0.2837	0.6707	0.0127	0.0009	0.0051	0.0	0.0001	0.6705	0.5814	0.0191	0.0013	0.6142	0.0023	0.0	0.4473	0.0026	0.0
100perc_10repeat	0.2	0.6284	0.3296	0.0091	0.0006	0.3294	0.9997	0.4955	0.329	0.3589	0.0302	0.0021	0.4559	0.0057	0.0	0.7147	0.0045	0.0
15perc_5repeat	0.3	0.3033	0.6724	0.0128	0.0009	0.0	0.0	0.0	0.6728	0.6281	0.0259	0.0018	0.6666	0.0025	0.0	0.4042	0.0033	0.0
60perc_2repeat	0.3	0.2515	0.667	0.032	0.0023	0.2294	0.0267	0.0478	0.6699	0.5355	0.0161	0.0011	0.5781	0.0019	0.0	0.5074	0.0024	0.0
100perc_10repeat	0.25	0.6279	0.3286	0.0108	0.0008	0.3285	0.9997	0.4945	0.329	0.3616	0.0267	0.0019	0.4649	0.0042	0.0	0.7133	0.0036	0.0
30perc_5repeat	0.3	0.2872	0.6708	0.0122	0.0009	0.0022	0.0015	0.0017	0.6705	0.5877	0.0182	0.0013	0.6135	0.002	0.0	0.4249	0.0022	0.0
80perc_2repeat	0.3	0.3073	0.5089	0.1449	0.0102	0.3992	0.5939	0.4774	0.4729	0.4904	0.0127	0.0009	0.5606	0.0019	0.0	0.5775	0.0024	0.0
40perc_5repeat	0.3	0.2641	0.6691	0.0281	0.002	0.0169	0.0049	0.0075	0.6705	0.5579	0.016	0.0011	0.5789	0.0018	0.0	0.4533	0.0019	0.0
90perc_2repeat	0.3	0.4666	0.357	0.0545	0.0039	0.336	0.9542	0.497	0.3441	0.4665	0.0109	0.0008	0.5613	0.0023	0.0	0.6219	0.0024	0.0
